category,max,nulls
undefined,0.988273727270249,90068,235,237,212,202,194,193,185,187,196,165,125,148,106,103,87,80,65,63,36,11
undefined,2.10918522660869,60637,3874,3835,3515,3527,3582,3354,2796,2053,1563,967,731,891,565,412,225,206,80,45,25,15
undefined,7.88533617581325,36261,10751,9183,8939,7138,5199,4170,2881,2375,1713,1137,1060,782,470,270,145,119,105,63,96,41
undefined,4.17885304950425,60382,6250,5641,5402,4555,3679,2047,1740,1019,881,353,278,127,105,75,48,64,57,80,89,26
undefined,4.00326185037903,41292,8531,8625,7840,6095,4964,3632,2908,2422,2125,1356,996,582,311,318,429,292,52,52,45,31
undefined,7.32280276260547,78479,5187,3384,1792,1164,993,749,363,177,144,117,69,72,49,26,23,19,20,20,20,31
undefined,2.69651110746364,74719,3974,3405,2996,2628,1796,1432,959,360,218,135,93,81,52,29,10,2,3,1,1,4
undefined,2.89037094648677,67880,3394,3131,3062,2995,2516,2156,1531,1030,1023,864,726,649,533,473,237,210,233,146,65,44
undefined,2.71632209833276,77286,3345,2871,2261,2053,1542,1213,838,346,323,222,168,115,92,78,54,25,30,8,12,16
undefined,2.74411281660214,45390,5769,5926,5964,5799,5060,4653,3965,2491,2007,1834,1144,1075,833,285,154,146,66,77,123,137
undefined,6.02346574039125,50405,9743,9844,8879,5529,3237,2247,1279,827,199,135,131,53,59,53,62,80,42,33,35,26
undefined,3.28441264361466,54272,6335,6206,5846,4640,3644,3006,1931,1512,1377,1091,692,683,354,283,191,227,160,170,171,107
undefined,3.47772498685467,52537,6216,5743,5639,5094,4348,3387,2578,1851,1493,1291,693,439,341,241,242,245,213,180,70,57
undefined,7.25800072291639,35710,12301,12904,10839,6568,5138,2518,1531,1271,1451,1126,435,140,155,224,158,94,87,92,70,86
undefined,2.67643891948131,62163,4639,4265,3849,3784,3281,3076,2250,1172,757,648,679,523,540,307,302,249,275,52,57,30
undefined,5.00737933224854,48820,9801,8528,7255,5367,3788,3553,1991,1197,824,634,349,204,155,108,95,66,52,58,24,29
undefined,3.36915320928666,57615,6546,6547,6030,5605,3982,2424,1236,879,679,514,332,148,75,40,33,31,40,43,40,59
undefined,16.9924196122655,77309,13281,1444,291,64,51,48,38,50,38,33,33,22,22,26,29,29,27,16,29,18
undefined,2.83286746377449,92165,189,113,131,86,55,49,34,11,7,9,11,9,4,10,3,4,2,5,0,1
undefined,5.12185257465716,45395,7795,8309,8065,6359,4205,3418,3050,2012,1233,1033,740,386,251,190,126,74,43,66,55,93
undefined,0.998133134182741,91513,120,103,128,126,129,135,95,94,80,69,58,46,48,26,35,35,28,12,13,5
undefined,3.42804955237054,81293,3489,2585,2130,1583,993,392,138,92,87,61,28,2,4,5,5,1,2,3,2,3
undefined,2.40140949304929,76796,2206,2258,2271,1928,1586,1665,1629,994,615,297,154,134,109,64,37,41,33,36,27,18
undefined,1.9056655817402,74410,2674,2415,2391,2145,1831,1615,1447,1187,837,638,316,148,150,154,204,125,86,51,36,38
undefined,4.25161678387772,78346,3936,3692,3077,2004,839,206,171,150,142,89,60,48,29,29,25,17,18,11,4,5
undefined,3.62896472488629,55746,6003,5822,5947,5076,4110,2735,1871,1512,1052,907,700,498,377,191,192,42,41,26,23,27
undefined,2.61583421542681,82861,1977,2056,1697,1334,1069,719,502,201,103,71,70,88,56,83,4,0,0,1,4,2
undefined,4.13305318820482,71425,6645,5078,3439,2497,1440,981,595,432,109,46,50,45,18,24,22,14,3,8,14,13
undefined,3.40095849064898,81779,2932,2641,2162,1563,883,534,174,88,61,24,28,13,5,4,1,1,1,2,0,2
undefined,1.83973138440538,68444,3306,3041,2991,2953,2613,2398,2193,1501,1199,741,471,210,203,139,120,109,96,55,40,75
undefined,1.93657713589922,77478,2482,2226,1978,1749,1752,1587,1186,1000,669,386,116,164,13,14,23,15,8,19,6,27
undefined,2.471271194971,65823,4128,3699,3416,3206,2869,2707,2429,1796,797,469,393,376,263,177,104,82,48,50,37,29
undefined,5.75442930520847,44371,10789,10362,7804,4792,3738,2624,1950,1294,956,723,622,432,407,366,384,401,459,257,112,55
undefined,5.08864090028975,43622,7605,7623,7763,6372,4026,3612,2989,2752,2158,1485,739,526,330,315,305,313,106,73,91,93
undefined,4.31832217312903,53370,7305,7466,7595,6080,3024,1765,1527,1318,827,501,580,380,316,147,169,153,83,111,99,82
undefined,4.07006167950142,63915,7089,6008,4878,3909,2435,1189,980,680,407,319,140,130,115,122,133,179,93,76,73,28
undefined,42.2806570868316,64535,25338,1903,123,163,192,102,146,139,11,14,33,37,14,9,12,9,9,23,37,49
undefined,8.0244735152935,53789,13468,10448,5971,3424,1784,1409,796,449,300,215,232,158,77,74,83,82,43,36,29,31
undefined,4.0174553610657,61278,6276,5261,4620,4035,2833,1650,1346,1193,1191,1113,972,468,271,76,50,52,86,57,31,39
undefined,2.28455903628446,83453,1928,1678,1489,1244,1085,807,509,247,132,81,75,49,30,22,28,7,9,7,4,14
undefined,2.55515358433323,91604,321,227,208,181,138,76,59,20,10,5,7,9,6,5,5,4,2,7,2,2
undefined,7.30477743970176,69355,11153,7130,2936,1195,480,122,85,61,70,33,35,44,24,22,17,24,18,19,33,42
undefined,0.999999999999408,86822,505,493,475,409,400,529,424,434,403,353,332,291,239,190,156,124,115,92,86,26
undefined,3.56465336050368,51508,7278,7025,6698,6798,4857,3220,2283,936,611,320,286,346,245,156,124,83,43,22,32,27
undefined,1.70712188291753,76055,1980,1870,1963,2078,1788,1669,1425,1153,946,940,511,193,76,89,49,44,54,7,2,6
undefined,3.05896171275914,67633,4596,4384,3826,3333,2638,2058,1206,987,807,392,260,161,87,122,104,86,52,66,35,65
undefined,1.5632714098483,80902,1097,1207,1238,1166,1182,1285,976,863,636,500,399,328,251,216,251,155,179,52,8,7
undefined,4.55543084877605,56201,7041,5988,5315,4635,2860,2661,2236,1612,1162,669,649,701,314,130,185,164,135,155,49,36
undefined,1.88273000646577,81141,1551,1507,1555,1441,1323,1183,1032,770,477,390,133,51,66,70,48,45,42,35,27,11
undefined,1.94386992042589,58910,4366,4391,3922,3673,3411,3056,2433,2119,1800,1614,760,753,568,392,240,198,161,77,39,15
undefined,2.84980604893989,85524,1730,1406,1242,1058,804,612,329,63,85,16,6,7,5,2,2,1,1,0,0,5
undefined,17.9644873665846,32273,20589,11981,8691,5888,4185,3603,2039,1090,334,232,233,176,186,193,243,273,243,150,125,171
undefined,4.7701069952666,77464,5224,3882,2639,1634,653,531,243,199,119,103,67,44,53,24,6,4,5,1,0,3
undefined,1.86912156279431,83880,1214,1185,1111,1041,949,805,752,715,761,316,102,12,15,5,5,28,0,0,1,1
undefined,1.81947871002039,80985,1886,1668,1439,1448,1305,1136,878,752,609,392,203,34,42,74,9,14,1,9,5,9
undefined,13.8274855133403,54924,22846,8064,2827,2220,1232,557,60,29,24,24,14,11,17,9,11,7,5,11,2,4
undefined,0.994659263668551,83246,818,672,755,722,629,628,577,688,610,628,488,443,455,367,330,261,205,176,114,86
undefined,1.83467745321971,69516,2914,2903,2577,2332,2242,2163,2071,1986,1334,1272,538,174,240,228,126,87,101,44,32,18
undefined,9.20904933728633,48811,11839,9883,6521,3693,3039,2244,2074,1187,732,623,529,272,258,213,181,171,151,164,128,185
undefined,11.556421807966,43996,17253,11391,7476,4799,3137,2183,1092,484,344,208,144,94,40,66,41,43,44,24,28,11
undefined,0.990975342419509,90637,187,176,185,179,169,123,157,156,134,124,120,131,96,77,64,69,29,37,30,18
undefined,0.987180113037527,88686,400,405,374,365,318,330,331,336,281,223,242,157,133,97,64,56,45,30,17,8
undefined,4.39738944535997,51945,8220,8000,7981,6393,3473,2332,1487,1093,521,280,167,117,153,149,121,158,123,56,47,82
undefined,2.53055501594293,71844,3585,3195,2892,2676,2345,2093,1628,947,467,368,231,266,125,60,62,38,25,20,22,9
undefined,11.1668710318479,60159,16903,7786,2670,1368,919,704,568,473,521,124,110,125,86,85,73,49,49,46,44,36
undefined,2.61684845738873,83020,2148,1781,1534,1229,969,730,452,237,170,120,104,79,61,29,27,22,40,35,43,68
undefined,3.83701036144325,54690,6594,6810,5988,5550,4133,2880,1425,1120,1000,756,613,535,380,234,62,37,27,18,24,22
undefined,2.47448898435684,60213,5200,4948,4197,3755,3291,2773,2399,1660,1349,953,748,492,288,192,113,99,68,50,67,43
undefined,17.5514473484195,48630,29573,7722,2511,974,748,583,455,438,345,296,204,50,63,62,39,36,31,45,55,38
undefined,0.990827274729289,84984,754,720,686,603,562,552,469,518,443,442,385,281,314,269,243,244,207,130,53,39
undefined,2.78459583919797,69145,4033,4198,3896,3302,2528,1834,1185,520,535,471,341,289,261,181,102,61,7,2,4,3
undefined,3.23200262499703,47765,5379,5618,5911,5512,4337,3851,2778,2352,1793,1446,1140,904,866,787,679,674,490,285,251,80
undefined,11.645284887176,44061,18198,10635,5646,3614,2878,1674,1505,1081,835,574,559,451,230,203,216,217,96,77,99,49
undefined,1,89770,302,273,238,237,211,210,231,176,178,137,170,146,123,103,89,82,73,53,48,48
undefined,3.2955620215923,65958,4972,4729,4704,4430,3603,1986,877,526,396,259,131,106,100,84,10,6,9,7,4,1
undefined,9.99378976653283,60544,15340,8587,3388,1103,638,563,401,329,269,244,278,256,364,217,150,87,63,34,30,13
undefined,5.35622449542554,75906,5995,4309,3058,1625,612,463,275,158,130,70,71,48,29,32,21,24,25,14,14,19
undefined,12.7231013698168,37652,14565,11486,8864,6154,3980,2848,1945,1483,1207,929,543,320,211,113,85,123,81,97,119,93
undefined,17.4316317712277,89112,2643,304,142,162,117,77,73,56,41,53,22,22,14,19,8,8,3,9,5,8
undefined,5.17752999756714,34271,7211,8047,8552,8449,6017,5569,4080,2640,2030,1600,1260,755,446,465,439,357,216,216,204,74
undefined,2.35064820005737,89535,717,657,502,450,321,273,197,103,36,20,15,14,12,17,11,11,0,0,3,4
undefined,1.74943102142279,81809,1679,1581,1335,1244,1202,1053,765,648,482,475,250,163,99,27,6,9,13,8,20,30
undefined,1.79352215194922,80516,1470,1535,1381,1354,1083,1172,1066,935,882,551,345,108,108,84,53,79,89,26,20,41
undefined,3.01342222971095,67647,4383,4312,4162,3463,2978,2563,1124,839,479,341,103,78,93,85,47,30,28,19,44,80
undefined,3.63235408804734,74246,4433,3743,3323,2451,1678,929,313,308,331,254,235,155,180,68,57,55,34,41,49,15
undefined,9.42228697986041,45117,14351,13041,5525,4180,2683,2025,1436,1144,930,839,502,229,149,103,112,138,85,117,83,109
undefined,12.8081075546584,59824,17566,7527,3531,1928,782,623,296,179,186,112,91,71,49,25,22,9,14,21,17,25
undefined,4.38130304021961,75462,5562,4352,3574,2347,825,255,229,168,81,1,4,4,4,5,3,7,4,6,2,3
undefined,2.90092601304162,59126,4800,4528,4103,3842,3435,3122,3093,1611,1360,977,928,546,527,320,213,160,56,71,53,27
undefined,3.75887415585961,81582,3150,2777,2208,1362,803,292,233,125,97,59,37,24,27,16,21,23,27,20,9,6
undefined,3.18913978775367,49747,6478,6208,5699,5182,5214,4006,2381,1968,1536,1430,1037,568,396,321,206,170,161,74,70,46
undefined,11.8674411807737,89999,1591,543,142,124,71,63,43,28,42,45,29,20,21,23,14,19,14,19,17,31
undefined,1.44884126363852,83658,1102,1078,1148,1043,962,778,690,606,522,511,363,210,146,76,1,1,0,0,1,2
undefined,2.57391985473601,47522,5802,5450,5391,5266,4896,4651,3983,2761,1824,1571,1058,683,555,592,426,277,90,38,33,29
undefined,0.995415121974351,84242,678,642,585,630,637,595,506,486,514,514,537,480,433,283,231,259,268,175,133,70
undefined,0.988558230106721,92533,28,21,21,16,27,29,26,22,19,33,22,24,17,14,21,8,7,5,3,2
undefined,2.42132365254216,69447,3507,3230,2998,2822,2596,2471,1913,1176,541,406,458,248,114,123,193,206,178,165,71,35
undefined,2.7402783405593,85834,1567,1171,827,890,697,689,360,152,124,164,161,83,66,32,29,24,9,11,1,7
undefined,1.85241033113473,85288,1249,1054,1035,1007,890,754,518,436,340,182,76,27,15,10,4,4,4,4,0,1
undefined,2.74167289907146,64176,4286,3923,3983,3613,3491,2768,2066,885,871,713,590,428,343,217,171,139,135,45,32,23
undefined,9.37694113546022,54878,13682,11335,6216,3273,1659,669,342,308,173,58,32,49,44,34,44,39,18,21,13,11
undefined,1.86587432131243,87118,786,830,764,749,665,536,451,368,310,238,57,4,3,3,3,2,3,1,1,6
undefined,4.46537028576019,60088,6408,6029,6429,4705,2752,1325,1093,797,659,514,526,346,277,247,193,216,135,63,45,51
undefined,5.20715597569794,34922,7584,7846,8645,8274,5458,4572,3820,2745,2263,1424,1326,1108,954,552,361,320,239,210,198,77
undefined,1.84605161979939,75792,2300,2203,1996,1923,1845,1615,1332,1088,999,684,382,240,230,147,31,23,29,30,7,2
undefined,3.75359926273488,77304,3356,2891,2626,2029,1726,1166,567,216,218,233,139,75,84,67,54,69,34,18,16,10
undefined,3.85273275272753,85677,2074,1508,1145,977,597,220,116,101,125,67,52,42,43,38,43,25,12,11,12,13
undefined,1.59931983909574,84869,1049,1081,977,823,762,722,552,518,361,258,228,161,104,42,55,67,92,86,38,53
undefined,1,81628,895,1011,925,931,857,774,726,668,641,611,562,530,508,377,320,264,274,178,157,61
undefined,2.091476731789,78473,1921,1749,1699,1434,1324,1107,1214,1145,980,700,202,194,181,168,185,121,37,28,21,15
undefined,2.27613430414168,71057,2776,2731,2349,2172,2123,1918,1613,1262,985,637,489,498,413,370,379,305,318,283,173,47
undefined,15.7108679067618,47292,15451,7463,5181,4024,3368,2502,2198,1402,1051,838,627,387,144,147,142,152,169,146,125,89
undefined,2.58661638553923,62875,3987,4007,4179,3854,3847,3361,2369,1327,579,673,416,567,340,162,100,82,71,34,37,31
undefined,6.52621451211188,49429,9982,8982,8193,4854,3801,3086,1647,834,594,361,200,124,160,93,105,97,83,101,97,75
undefined,1.97212058989822,65764,3050,3002,2869,3070,2619,2553,2510,2542,1851,1256,373,273,266,207,276,114,132,97,47,27
undefined,5.37284782584167,61545,8334,7903,6591,3712,1532,995,706,470,351,154,120,153,85,45,40,32,30,23,25,52
undefined,11.6587700411574,49780,14380,10161,6174,3345,2385,1918,1365,1033,666,493,202,171,129,111,112,92,86,95,93,107
undefined,5.45759592600185,50069,8387,7846,6485,4760,3682,2336,1815,1381,1018,971,982,925,824,574,343,239,127,50,37,47
undefined,1.98700969648178,83146,1398,1408,1148,1198,1320,871,873,789,523,184,6,4,4,1,3,8,2,5,6,1
undefined,1.87595565017466,79939,1924,1803,1742,1522,1437,1276,936,859,636,505,175,51,26,4,12,18,18,2,4,9
undefined,14.7697467939561,83401,7194,1347,377,121,54,27,36,21,40,43,42,41,26,30,22,22,15,15,15,9
undefined,4.91109370130614,37877,10075,9420,9954,8426,4487,3858,2716,2286,1436,720,401,205,111,117,148,96,98,141,145,181
undefined,0.98201358456657,89304,317,308,254,252,297,253,250,258,183,192,163,145,141,126,129,106,83,58,54,25
undefined,1.46987922706838,81257,1310,1438,1251,1093,996,1004,890,802,744,679,462,302,209,97,60,62,67,83,61,31
undefined,6.17611124723563,50979,9133,8413,7078,4844,3326,2886,2025,1495,785,609,482,257,229,193,98,17,17,11,13,8
undefined,1.54371548649612,80727,1668,1475,1326,1287,1076,963,975,856,755,516,370,303,187,75,92,112,125,0,3,7
undefined,3.01191568187712,51407,5524,5670,5208,5402,5174,4435,3338,1767,1475,1237,735,416,292,367,232,85,48,35,35,16
undefined,0.93750872859888,92631,25,18,24,18,16,22,25,25,9,8,7,6,5,13,14,14,9,1,5,3
undefined,3.01269087272632,88352,1328,984,819,722,403,164,70,12,9,10,6,3,5,2,2,1,2,1,0,3
undefined,3.39093492673759,73432,5221,4284,3911,2738,1595,839,170,137,107,86,80,52,51,47,56,36,29,17,3,7
undefined,2.59052935284581,77333,3161,2767,2363,1986,1675,1335,979,427,223,169,179,154,71,20,19,9,5,12,5,6
undefined,0.993911621934633,86161,527,461,488,521,538,541,501,479,369,383,337,295,218,229,216,190,156,135,102,51
undefined,1.70307906176413,81061,1522,1456,1323,1103,1131,1086,1023,793,593,708,382,172,98,91,101,130,122,0,2,1
undefined,0.992070406590329,91476,95,71,87,75,89,81,71,91,88,89,83,99,72,54,49,54,44,58,35,37
undefined,0.992590948909709,91679,101,102,88,59,99,68,87,53,72,85,64,58,57,46,48,37,51,27,12,5
undefined,2.2100440317062,72680,2753,2512,2320,2227,2244,2032,1633,1624,920,390,255,250,229,195,186,146,156,81,34,31
undefined,4.62341026860217,49210,6870,6849,6072,5542,4372,2981,2616,2006,2020,1461,938,745,541,279,184,97,54,18,13,30
undefined,6.50141682238926,51235,10556,10045,8861,4117,2780,2154,908,494,363,257,228,230,231,194,78,58,47,29,18,15
undefined,2.42345861279616,69588,3492,3237,2861,2486,2403,2167,1663,1364,790,400,482,462,441,304,249,138,110,80,95,86
undefined,0.981190387197299,91138,106,135,95,80,113,119,115,149,143,155,104,70,65,80,40,47,56,25,46,17
undefined,1.60040361473582,89139,601,572,479,451,385,336,304,205,157,113,87,49,2,2,5,0,5,1,1,4
undefined,2.48373310926291,77832,2721,2599,2364,1945,1676,1259,1073,568,246,216,71,68,65,57,48,45,18,14,12,1
undefined,1.41717642923906,84925,883,939,1002,906,762,626,577,477,367,284,271,250,190,199,35,42,26,28,33,76
undefined,1.77723525424948,81605,1525,1465,1339,1275,1274,1169,916,836,649,438,240,46,38,21,35,5,8,6,5,3
undefined,2.42728870413998,74867,3440,2893,2655,2492,2098,1599,1109,590,186,190,138,117,110,140,67,61,57,45,28,16
undefined,10.9731402625125,43623,13229,11012,6465,5939,3780,2371,1420,1325,1084,862,518,315,200,94,94,107,133,82,118,127
undefined,3.37600397548783,52928,6701,6554,5971,4926,4508,3122,2087,1767,1021,768,650,512,401,347,221,158,107,63,36,50
undefined,3.45637046113377,72258,4475,3765,3423,3008,2441,1346,326,428,154,103,97,150,137,156,116,141,167,62,72,73
undefined,0.997391254026481,91480,138,142,150,92,77,91,68,92,93,61,46,56,64,62,43,39,33,30,23,18
undefined,4.47516013171423,63580,7180,6772,5908,4427,1687,1027,859,562,131,117,90,95,68,90,58,68,76,54,27,22
undefined,1.07575545890639,92754,18,7,7,14,5,6,10,6,8,6,5,11,10,10,4,6,1,4,5,1
undefined,0.997631221599285,90028,220,215,187,192,182,239,257,160,157,171,105,114,126,97,129,115,78,68,40,18
undefined,0.998958952504749,87467,458,485,417,464,419,377,322,346,347,264,237,246,228,206,205,131,113,78,70,18
undefined,1.84732823032145,76174,2187,2019,2015,1835,1603,1452,1258,1181,1128,779,456,179,253,121,117,67,71,1,1,1
undefined,3.92737490856644,46229,6435,5829,5944,5854,5258,3728,3241,3010,2274,1864,1025,509,421,313,274,286,205,107,66,26
undefined,1.42411015610477,90020,335,319,409,322,299,219,210,167,128,106,64,67,42,48,24,31,18,17,18,35
undefined,1,84841,562,652,586,531,547,538,530,445,462,433,364,371,407,361,268,298,296,213,137,56
undefined,2.47731598755298,73702,3186,2812,2528,2123,1973,1769,1568,877,467,346,254,288,216,206,212,167,126,50,24,4
undefined,2.63761794657699,67934,4852,4359,3937,3430,2729,2302,1339,600,455,332,230,149,109,49,25,23,23,10,6,5
undefined,1.82992773836673,91177,258,197,182,197,175,145,167,90,67,69,36,34,24,17,15,16,14,9,5,4
undefined,2.23208118395976,79772,2222,2069,1903,1765,1634,1306,866,530,265,113,105,107,111,40,33,27,20,4,2,4
undefined,0.990850629430001,84816,684,662,587,591,623,575,550,520,513,458,405,316,345,289,253,212,192,146,102,59
undefined,2.16040153855127,75930,2297,2256,2097,1844,1829,1577,1345,1151,987,467,355,121,126,107,84,72,56,53,85,59
undefined,4.1374934816074,61722,7636,6579,5572,3927,2737,1123,976,466,385,286,284,249,175,126,129,130,102,71,119,104
undefined,1,89082,333,373,326,361,328,225,282,257,199,235,215,145,123,101,78,56,48,51,39,41
undefined,2.68516570187327,64111,5066,4373,4055,3539,3226,2456,1724,1087,813,790,576,448,290,186,78,16,19,19,10,16
undefined,0.985526468688677,92003,64,65,68,50,43,55,59,45,55,64,57,38,32,35,42,33,23,26,18,23
undefined,1.92989288099847,85956,906,876,769,658,638,553,657,496,327,257,184,231,250,104,7,7,8,4,6,4
undefined,1.75391177320021,85543,948,915,824,736,752,646,566,461,376,329,180,77,71,94,95,106,120,15,12,32
undefined,1.77562583245375,87980,721,623,580,533,480,412,382,282,288,237,145,65,82,14,11,15,10,15,4,19
undefined,5.44314740746155,73612,6924,5069,3544,1786,786,527,171,135,64,29,37,43,32,31,28,14,20,11,18,17
undefined,0.959766538694085,92864,1,2,3,2,1,2,2,1,1,1,2,2,0,1,8,0,1,2,1,1
undefined,1.36078850981201,85524,635,720,643,621,583,624,506,550,456,394,422,303,279,235,104,65,55,40,61,78
undefined,2.81861966776623,77837,2987,2404,2147,1957,1902,1537,1046,164,176,96,88,104,88,69,52,45,47,44,45,63
undefined,2.12620914655547,75382,2632,2240,2250,2272,1968,1625,1284,887,653,345,216,240,197,162,150,63,76,95,105,56
undefined,6.12281007903589,58276,8708,8350,5828,3037,2267,1481,989,836,444,370,397,485,391,276,165,168,203,62,75,90
undefined,2.01222533220111,83411,991,1092,1125,1031,885,798,674,632,547,365,284,264,90,81,103,86,110,117,132,80
undefined,1.85028093644183,78991,1759,1711,1732,1412,1482,1364,1387,1008,976,661,314,11,10,11,11,6,15,19,11,7
undefined,2.49324112720521,80404,2447,2130,1849,1522,1488,1128,826,518,136,101,201,47,45,34,6,0,6,2,6,2
undefined,18.3170408417875,56490,25281,6286,2283,782,678,338,82,113,95,64,80,41,39,33,31,34,31,36,51,30
undefined,1.59452183269243,82737,1371,1152,1009,893,887,829,688,665,460,458,388,275,181,171,137,122,117,133,102,123
undefined,11.6032164052381,84262,5762,1559,173,132,100,102,101,102,122,107,92,60,42,43,31,24,34,27,21,2
undefined,2.54630272364128,58518,4397,4417,4509,3997,4097,3308,2850,1923,1071,1092,817,605,315,292,228,176,137,94,23,32
undefined,4.91376439276113,57787,5833,5505,5264,4246,2775,2307,2397,1797,1749,877,629,513,312,323,269,122,44,48,61,40
undefined,1.63806822486925,86142,816,740,659,537,477,484,459,489,456,392,271,225,110,133,122,90,92,96,43,65
undefined,9.88392972217851,59167,10840,7196,4255,2674,1789,1312,1015,854,790,720,453,330,322,374,209,150,100,103,127,118
undefined,3.48208290238009,73377,3760,3722,3609,3119,2452,1428,674,108,105,99,97,38,41,33,35,46,33,34,45,43
undefined,11.9781190915708,68484,14462,7329,1499,342,63,29,38,19,36,35,16,31,50,39,42,49,81,102,69,83
undefined,1.8744293576731,92630,44,18,22,28,16,8,9,7,10,18,19,10,7,11,11,8,4,9,6,3
undefined,2.77069592828749,71425,2991,3087,2581,2770,2343,2064,1769,967,584,563,460,262,234,195,130,86,114,96,96,81
undefined,2.63551000334675,42458,4722,4952,5115,5589,5899,6042,6044,4169,2415,1372,1100,969,559,508,384,187,141,132,76,65
undefined,1.75207386659314,88722,687,565,522,505,438,378,316,249,250,122,82,32,6,9,6,1,1,2,1,4
undefined,10.8630834467956,40226,13688,9765,5493,4504,2825,2245,2360,2056,1975,2017,1754,1131,996,544,499,287,207,145,113,68
undefined,4.76672869145296,52788,6669,6048,5501,5655,4635,3270,2374,1672,883,743,639,470,348,334,188,165,149,196,91,80
undefined,1.28571289728259,86794,637,657,603,514,554,468,407,449,346,326,308,252,196,200,97,34,14,15,17,10
undefined,4.84011026777522,48711,6511,5922,5971,5103,4029,4024,2855,1891,1478,1288,1043,911,830,709,487,388,258,251,175,63
undefined,1,86883,513,530,449,443,491,414,360,310,318,320,286,304,297,269,210,125,125,118,78,55
undefined,3.64379200104301,80327,2619,2501,2260,1888,1263,565,320,270,261,140,86,95,99,101,62,13,3,11,8,6
undefined,0.99834234927581,88979,320,356,345,301,281,297,260,200,207,200,189,182,177,156,144,82,106,50,46,20
undefined,2.49330487428034,75523,3067,2605,2268,1952,1867,1668,1096,660,351,260,294,234,204,185,136,100,75,81,120,152
undefined,1.23492909701092,83583,897,798,949,861,809,699,596,604,571,496,456,373,376,259,142,138,58,53,51,129
undefined,2.60259793159842,86473,1313,1006,864,893,623,461,284,207,171,172,93,83,61,51,45,34,24,32,5,3
undefined,1.36607631488999,91693,137,157,136,110,107,121,90,99,54,60,39,38,30,18,5,0,0,1,1,2
undefined,2.74478628780031,79857,2579,2268,1869,1479,1195,953,849,452,321,207,113,125,102,95,63,59,69,78,91,74
undefined,5.84494247794906,46902,9130,8886,7497,3996,2969,2825,2318,1516,1315,1166,899,772,598,566,578,400,191,161,103,110
undefined,1.774285391098,84256,992,896,974,917,966,883,681,647,539,486,251,61,54,69,46,55,47,15,17,46
undefined,2.65644079785173,76380,3085,2631,2313,2164,1871,1468,987,542,339,258,256,219,196,55,48,12,10,22,13,29
undefined,1.68907852712586,83423,1329,1153,1084,1002,996,925,792,736,613,401,269,109,18,21,5,5,5,3,7,2
undefined,2.998494376923,80178,2956,2301,1992,1616,1392,907,441,313,81,70,63,68,52,50,83,91,76,69,52,47
undefined,2.24459855959956,70783,3178,3014,2825,2664,2363,2052,1661,1581,896,313,343,268,369,99,156,126,81,77,24,25
undefined,3.07328987785537,71720,3909,3461,3024,2626,2530,1910,925,678,564,436,366,162,144,130,101,46,34,55,43,34
undefined,2.16832669172027,78556,2151,1899,1800,1733,1464,1377,1185,1043,595,293,118,132,153,168,56,75,46,30,12,12
undefined,1.2059489246443,86269,569,537,521,549,500,519,470,420,440,340,334,319,213,193,170,110,66,79,162,118
undefined,2.80997683875462,73379,3054,2768,2462,2500,2398,1827,1397,665,540,466,383,287,186,101,58,81,65,85,113,83
undefined,3.38654790325689,64695,5037,4819,4518,4006,3382,2071,1095,977,584,482,373,161,158,124,112,75,56,53,35,85
undefined,1.85467096428804,85333,1226,1067,1051,840,722,630,552,495,335,246,191,88,41,21,20,13,8,7,7,5
